,gender,age,race,location,risk,workers number,annual turnover,principal,legal status,establish time,credit purchase,funds injections,previous turndown,written plan,regular management account,product or service development,business innovation,loss or profit,credit balance,finance qualification for manager,turnover growth rate,final outcomes,Binary Y,new annual turnover,new workers number,new funds injections,new location,new gender,new establish time,new race,new age,size
207,1,2,1,8,3,3,10,7,4,5,1,1,2,0,1,0,1,1,5,1,2,1,1,6,2,1,0,1,1,1,0,1
208,1,3,1,1,4,2,5,5,1,3,1,1,2,0,0,0,1,1,1,1,2,1,1,3,1,1,0,1,1,1,1,0
209,1,2,1,4,4,2,2,1,2,2,1,3,2,0,0,0,1,1,1,2,3,4,0,1,1,2,0,1,0,1,0,0
210,1,1,1,1,2,2,4,3,4,6,1,1,2,1,0,0,0,1,1,1,3,1,1,2,1,1,0,1,1,1,0,0
211,1,3,1,2,4,2,2,3,4,2,1,3,2,1,1,0,0,2,1,1,3,3,0,1,1,2,0,1,0,1,1,0
212,1,2,1,9,3,1,1,7,1,1,1,3,2,0,0,0,0,2,1,1,3,2,1,1,1,2,0,1,0,1,0,0
213,1,2,3,2,4,1,1,3,1,1,1,3,2,0,0,0,0,1,1,2,3,4,0,1,1,2,0,1,0,0,0,0
214,1,2,1,7,4,1,2,6,1,3,1,1,2,0,0,0,1,1,1,2,1,4,0,1,1,1,0,1,1,1,0,0
215,1,2,1,4,4,1,1,6,1,3,1,1,2,0,0,0,0,1,1,2,1,4,0,1,1,1,0,1,1,1,0,0
216,1,2,3,3,3,2,1,8,1,2,1,3,2,0,0,0,0,2,1,1,3,2,1,1,1,2,0,1,0,0,0,0
217,2,2,1,8,3,2,5,7,3,2,1,1,2,1,0,0,0,1,1,1,3,2,1,3,1,1,0,0,0,1,0,0
218,2,2,3,1,4,2,1,6,4,2,1,3,2,1,1,0,0,2,1,1,3,4,0,1,1,2,0,0,0,0,0,0
219,1,2,1,5,4,2,2,6,2,1,1,2,2,1,0,0,0,3,1,2,3,3,0,1,1,2,0,1,0,1,0,0
220,1,1,1,7,3,1,1,3,4,1,1,3,2,1,1,0,1,1,1,2,3,4,0,1,1,2,0,1,0,1,0,0
221,1,2,1,10,4,1,1,3,1,2,1,1,2,0,0,1,1,2,1,2,3,1,1,1,1,1,1,1,0,1,0,0
222,1,2,1,9,2,1,5,1,1,6,1,1,2,1,1,0,0,1,2,2,3,1,1,3,1,1,0,1,1,1,0,0
223,1,2,1,9,3,1,2,3,1,3,1,1,2,0,0,0,0,1,1,2,2,3,0,1,1,1,0,1,1,1,0,0
224,1,2,1,7,2,2,1,5,1,1,1,3,2,1,1,0,0,2,1,2,3,4,0,1,1,2,0,1,0,1,0,0
225,1,3,1,3,4,2,8,7,3,3,1,2,2,0,1,0,0,1,3,2,2,1,1,5,1,2,0,1,1,1,1,0
226,3,4,3,8,2,2,5,1,2,6,1,1,2,1,0,0,1,1,3,2,3,4,0,3,1,1,0,1,1,0,1,0
227,2,3,1,5,2,1,3,9,1,6,1,3,2,0,0,0,0,1,4,1,3,1,1,2,1,2,0,0,1,1,1,0
228,1,2,1,5,2,2,7,2,4,3,1,3,2,0,1,0,1,1,1,2,3,2,1,4,1,2,0,1,1,1,0,0
229,1,4,1,5,2,2,7,2,4,6,1,1,2,0,1,0,0,1,5,2,3,4,0,4,1,1,0,1,1,1,1,0
230,1,2,1,6,4,2,4,3,1,5,1,1,2,1,1,0,0,1,1,2,3,1,1,2,1,1,0,1,1,1,0,0
231,1,4,1,3,2,2,7,2,2,6,1,1,2,0,1,0,0,1,5,2,3,1,1,4,1,1,0,1,1,1,1,0
232,2,3,1,5,4,2,5,8,4,3,1,1,2,1,1,0,0,1,3,2,2,1,1,3,1,1,0,0,1,1,1,0
233,3,3,1,9,1,2,5,1,2,6,1,3,2,0,0,0,0,1,1,1,3,1,1,3,1,2,0,1,1,1,1,0
234,1,2,1,9,2,2,7,2,2,6,1,1,2,0,1,1,1,1,1,2,2,1,1,4,1,1,0,1,1,1,0,0
235,2,3,1,9,4,2,1,3,4,2,1,1,2,1,1,1,1,1,2,2,3,1,1,1,1,1,0,0,0,1,1,0
236,1,2,1,3,2,2,5,1,1,4,1,3,2,0,1,0,0,1,2,2,3,4,0,3,1,2,0,1,1,1,0,0
237,1,2,1,7,4,3,5,7,4,6,1,1,2,1,1,1,1,1,1,2,2,4,0,3,2,1,0,1,1,1,0,3
238,1,3,1,12,2,2,6,1,2,6,1,1,2,0,0,0,1,1,2,2,2,1,1,3,1,1,0,1,1,1,1,0
239,1,3,1,10,2,2,5,2,1,6,1,3,2,0,0,0,0,1,2,2,4,1,1,3,1,2,1,1,1,1,1,0
240,1,3,1,6,3,2,6,3,1,6,1,2,2,0,0,0,0,2,1,2,4,1,1,3,1,2,0,1,1,1,1,0
241,1,2,8,5,4,3,4,5,1,1,1,2,2,1,1,0,0,1,1,2,3,2,1,2,2,2,0,1,0,0,0,3
242,2,2,1,3,4,1,1,8,1,4,1,1,2,1,1,0,1,1,1,2,3,4,0,1,1,1,0,0,1,1,0,0
243,1,3,2,12,2,2,9,1,4,6,1,3,2,0,1,0,1,1,6,2,3,1,1,5,1,2,0,1,1,0,1,3
244,1,3,8,10,3,1,5,4,1,6,1,3,2,0,0,0,0,1,1,1,4,3,0,3,1,2,1,1,1,0,1,0
245,1,2,1,3,4,1,1,5,1,2,1,3,2,1,1,0,0,1,1,2,3,4,0,1,1,2,0,1,0,1,0,0
246,1,2,1,12,4,1,5,4,4,4,1,3,2,0,0,0,0,1,1,1,4,1,1,3,1,2,0,1,1,1,0,0
247,1,3,1,12,4,2,6,3,4,5,1,1,2,0,0,0,0,3,1,2,3,1,1,3,1,1,0,1,1,1,1,0
248,1,3,1,9,2,2,5,9,1,6,1,1,2,0,0,0,0,1,1,2,3,3,0,3,1,1,0,1,1,1,1,0
249,1,2,4,5,4,3,5,8,1,3,1,3,2,1,0,1,1,1,1,1,1,4,0,3,2,2,0,1,1,0,0,3
250,1,3,1,7,2,2,5,1,1,6,1,1,2,1,0,0,0,1,1,2,1,1,1,3,1,1,0,1,1,1,1,0
251,2,2,1,2,4,2,2,5,1,3,1,1,2,1,1,1,1,1,2,2,2,4,0,1,1,1,0,0,1,1,0,0
252,1,2,8,8,2,2,6,7,4,5,1,3,2,1,1,1,1,1,3,2,2,4,0,3,1,2,0,1,1,0,0,0
253,3,2,1,1,3,2,6,9,3,5,1,3,2,1,1,0,1,1,1,2,2,2,1,3,1,2,0,1,1,1,0,0
254,2,3,1,3,3,2,5,9,2,3,1,3,2,1,1,0,1,1,2,2,4,1,1,3,1,2,0,0,1,1,1,0
255,1,3,1,10,4,2,5,7,1,6,1,3,2,1,1,0,1,1,2,2,4,3,0,3,1,2,1,1,1,1,1,0
256,1,2,1,10,3,2,8,7,4,6,1,1,2,0,1,1,1,1,3,1,2,4,0,5,1,1,1,1,1,1,0,0
257,3,4,1,7,2,2,5,1,2,6,1,3,2,0,1,0,0,1,1,2,3,1,1,3,1,2,0,1,1,1,1,0
258,1,3,1,7,1,3,8,1,4,6,1,1,2,0,0,0,0,1,1,2,4,2,1,5,2,1,0,1,1,1,1,3
259,1,4,1,3,1,2,4,1,2,6,1,1,2,1,1,0,1,1,1,2,2,1,1,2,1,1,0,1,1,1,1,0
260,1,4,1,1,2,2,3,1,2,6,1,2,2,1,0,0,1,1,3,2,1,1,1,2,1,2,0,1,1,1,1,0
261,3,3,2,12,2,2,2,1,2,6,1,1,2,0,0,0,0,3,1,2,4,1,1,1,1,1,0,1,1,0,1,0
262,1,4,1,6,3,2,2,3,1,5,1,1,2,0,1,0,0,1,1,2,3,1,1,1,1,1,0,1,1,1,1,0
263,1,3,1,4,4,2,5,3,4,3,1,2,2,1,1,0,1,1,3,1,1,2,1,3,1,2,0,1,1,1,1,0
264,1,4,1,8,1,2,4,1,2,5,1,1,2,0,0,0,0,1,2,2,2,1,1,2,1,1,0,1,1,1,1,0
265,2,2,1,11,4,1,2,7,1,1,1,1,2,1,0,0,0,3,1,2,3,1,1,1,1,1,1,0,0,1,0,0
266,1,2,1,7,2,2,3,6,1,4,1,1,2,0,0,0,1,1,1,2,1,3,0,2,1,1,0,1,1,1,0,0
267,1,3,1,7,3,2,5,7,4,6,1,1,2,0,0,0,1,1,1,1,2,2,1,3,1,1,0,1,1,1,1,0
268,1,2,1,4,2,2,4,3,1,6,1,1,2,1,1,0,0,2,3,2,3,4,0,2,1,1,0,1,1,1,0,0
269,3,2,1,3,2,2,7,1,2,6,1,1,2,0,0,0,0,1,1,1,2,1,1,4,1,1,0,1,1,1,0,0
270,2,2,1,10,4,2,1,5,4,3,1,3,2,1,1,0,0,1,1,1,3,4,0,1,1,2,1,0,1,1,0,0
271,1,3,1,5,2,1,2,5,1,6,1,1,2,0,1,0,0,1,2,2,4,1,1,1,1,1,0,1,1,1,1,0
272,2,2,13,10,4,2,1,8,4,3,1,1,2,1,0,1,1,2,1,1,2,4,0,1,1,1,1,0,1,0,0,0
273,2,2,3,10,4,2,9,9,4,4,1,1,2,0,1,0,1,1,6,1,2,1,1,5,1,1,1,0,1,0,0,3
274,1,2,1,5,4,2,6,9,4,3,1,1,2,1,1,0,1,1,3,1,1,1,1,3,1,1,0,1,1,1,0,0
275,1,2,1,10,2,3,7,7,4,4,1,3,2,1,0,1,1,1,1,1,1,2,1,4,2,2,1,1,1,1,0,3
276,1,2,1,5,3,2,8,2,4,6,1,1,2,1,1,1,1,1,1,1,2,4,0,5,1,1,0,1,1,1,0,0
277,2,2,1,1,4,1,1,5,1,4,1,1,2,1,1,0,0,2,1,2,4,1,1,1,1,1,0,0,1,1,0,0
278,1,3,1,4,4,3,7,2,4,5,1,1,2,1,1,1,1,1,1,1,3,1,1,4,2,1,0,1,1,1,1,3
279,2,2,1,10,1,3,6,1,4,4,1,1,2,0,0,0,1,1,1,2,3,1,1,3,2,1,1,0,1,1,0,3
280,1,3,1,1,2,2,7,1,4,6,1,3,2,0,1,0,1,1,1,2,2,1,1,4,1,2,0,1,1,1,1,0
281,1,4,1,7,4,4,9,2,4,6,1,1,2,0,1,1,1,1,6,1,3,1,1,5,3,1,0,1,1,1,1,3
282,1,2,1,1,2,4,8,1,4,6,1,3,2,1,1,0,1,1,1,2,1,4,0,5,3,2,0,1,1,1,0,3
283,2,3,1,6,3,3,9,2,4,6,1,3,2,0,0,0,0,1,1,2,3,1,1,5,2,2,0,0,1,1,1,1
284,3,2,1,4,3,3,5,2,3,2,1,3,2,0,1,0,0,2,1,2,3,1,1,3,2,2,0,1,0,1,0,3
285,2,4,1,3,3,3,8,2,4,6,1,3,2,1,1,0,1,1,1,2,2,1,1,5,2,2,0,0,1,1,1,3
286,1,3,1,9,2,3,7,1,4,6,1,1,2,0,1,0,1,1,2,1,3,1,1,4,2,1,0,1,1,1,1,3
287,1,3,1,3,4,3,10,2,4,5,1,3,2,1,1,1,1,1,5,1,1,2,1,6,2,2,0,1,1,1,1,1
288,3,4,1,1,2,3,7,2,2,6,1,2,2,0,1,0,1,1,1,2,3,1,1,4,2,2,0,1,1,1,1,3
289,1,3,1,3,2,2,6,2,4,6,1,3,2,0,1,0,0,1,1,2,4,4,0,3,1,2,0,1,1,1,1,0
290,1,3,1,7,2,3,8,2,4,6,1,1,2,1,1,1,1,1,6,2,1,1,1,5,2,1,0,1,1,1,1,3
291,1,2,1,8,3,3,7,2,3,6,1,3,2,0,1,1,0,1,4,2,4,4,0,4,2,2,0,1,1,1,0,3
292,2,2,1,9,3,3,8,4,4,6,1,1,2,0,1,0,0,1,5,1,2,1,1,5,2,1,0,0,1,1,0,3
293,1,3,1,11,2,2,7,4,4,3,1,2,2,0,1,0,0,2,1,2,4,4,0,4,1,2,1,1,1,1,1,0
294,1,2,1,11,4,3,5,3,4,6,1,1,2,0,0,0,0,1,1,2,2,4,0,3,2,1,1,1,1,1,0,3
295,1,3,1,11,4,3,8,4,3,6,1,1,2,1,1,1,0,1,2,2,2,2,1,5,2,1,1,1,1,1,1,3
296,1,2,1,9,1,3,7,5,2,5,1,3,2,1,0,0,0,1,3,2,2,1,1,4,2,2,0,1,1,1,0,3
297,1,2,1,5,4,3,7,5,2,4,1,2,2,0,1,0,1,2,1,2,2,1,1,4,2,2,0,1,1,1,0,3
298,1,2,1,1,3,3,7,3,4,3,1,1,2,1,1,1,1,1,1,2,2,1,1,4,2,1,0,1,1,1,0,3
299,1,2,1,4,4,2,5,5,4,2,1,3,2,1,1,1,1,1,1,1,3,4,0,3,1,2,0,1,0,1,0,0
300,1,3,1,8,3,3,6,9,4,6,1,2,2,1,1,1,1,1,1,2,1,4,0,3,2,2,0,1,1,1,1,3
301,2,3,1,9,3,2,5,5,1,5,1,3,2,0,0,0,0,2,1,2,4,1,1,3,1,2,0,0,1,1,1,0
302,1,2,1,10,3,2,5,7,4,5,1,1,2,0,1,1,1,1,1,1,2,4,0,3,1,1,1,1,1,1,0,0
303,1,2,1,12,3,4,8,7,4,6,1,1,2,0,1,0,0,1,1,2,3,1,1,5,3,1,0,1,1,1,0,3
304,2,3,1,7,2,3,9,7,4,6,1,3,2,1,1,1,0,2,1,1,3,1,1,5,2,2,0,0,1,1,1,1
305,1,2,1,4,2,3,9,6,4,6,1,1,2,0,1,0,1,1,1,2,3,1,1,5,2,1,0,1,1,1,0,1
306,1,3,1,11,3,3,6,9,4,6,1,1,2,1,1,0,0,2,1,1,4,1,1,3,2,1,1,1,1,1,1,3
307,2,3,1,6,1,4,10,7,4,6,1,1,2,1,1,0,0,1,5,2,2,1,1,6,3,1,0,0,1,1,1,3
308,1,2,3,9,2,3,6,6,4,3,1,1,2,0,0,0,0,1,3,2,3,1,1,3,2,1,0,1,1,0,0,3
309,1,2,2,12,1,3,8,7,3,6,1,1,2,1,1,0,0,1,5,1,3,1,1,5,2,1,0,1,1,0,0,3
310,2,3,1,10,1,4,9,8,1,6,1,1,2,1,1,0,1,1,2,1,2,2,1,5,3,1,1,0,1,1,1,3
311,1,3,1,11,2,3,11,7,4,6,1,1,2,1,1,0,1,1,1,1,2,1,1,6,2,1,1,1,1,1,1,3
312,1,3,8,11,2,3,7,8,4,6,1,3,2,1,1,0,0,1,4,2,3,4,0,4,2,2,1,1,1,0,1,3
313,2,3,1,8,2,3,8,7,4,5,1,1,2,1,1,0,1,1,4,2,4,1,1,5,2,1,0,0,1,1,1,3
314,1,3,1,9,1,2,6,7,2,5,1,3,2,1,0,1,1,1,1,2,2,1,1,3,1,2,0,1,1,1,1,0
315,1,3,1,3,1,3,8,7,2,6,1,3,2,0,1,0,1,2,2,2,4,1,1,5,2,2,0,1,1,1,1,3
316,1,2,1,1,3,3,8,7,2,6,1,1,2,0,1,1,1,3,5,1,2,1,1,5,2,1,0,1,1,1,0,3
317,1,3,1,11,2,3,8,7,4,6,1,3,2,1,1,1,1,1,2,1,2,1,1,5,2,2,1,1,1,1,1,3
318,1,3,1,9,1,4,7,7,3,6,1,3,2,1,1,1,1,1,1,2,1,4,0,4,3,2,0,1,1,1,1,3
319,2,3,1,11,4,1,4,7,4,6,1,3,2,0,1,0,0,2,1,2,3,1,1,2,1,2,1,0,1,1,1,0
320,1,2,2,2,3,5,10,9,4,4,1,1,2,0,1,0,1,1,7,1,2,1,1,6,3,1,0,1,1,0,0,3
321,1,3,1,7,2,3,8,4,4,6,1,1,2,0,1,0,0,1,1,2,3,1,1,5,2,1,0,1,1,1,1,3
322,2,2,8,10,3,3,9,4,4,5,1,1,2,0,1,1,1,1,5,2,1,1,1,5,2,1,1,0,1,0,0,1
323,2,2,1,4,3,3,8,2,4,6,1,1,2,0,1,0,0,3,1,1,4,4,0,5,2,1,0,0,1,1,0,3
324,1,1,1,9,2,2,6,9,4,5,1,1,2,1,1,0,1,2,1,2,4,3,0,3,1,1,0,1,1,1,0,0
325,1,3,1,1,2,2,6,7,4,6,1,3,2,1,1,0,0,1,4,1,3,4,0,3,1,2,0,1,1,1,1,0
326,3,2,1,4,3,3,8,6,2,6,1,3,2,1,1,0,0,1,1,2,1,4,0,5,2,2,0,1,1,1,0,3
327,1,2,1,9,3,3,1,7,4,5,1,3,2,1,1,0,1,1,2,1,4,1,1,1,2,2,0,1,1,1,0,3
328,1,2,1,5,2,3,9,6,4,6,1,1,2,1,1,1,1,1,7,1,3,1,1,5,2,1,0,1,1,1,0,1
329,2,3,1,1,4,3,7,7,4,3,1,3,2,1,1,0,0,1,5,1,1,4,0,4,2,2,0,0,1,1,1,3
330,1,2,1,3,3,3,8,5,4,4,1,3,2,1,1,0,1,1,4,2,3,1,1,5,2,2,0,1,1,1,0,3
331,1,3,1,9,4,2,9,3,4,5,1,2,2,0,1,0,1,1,3,1,3,3,0,5,1,2,0,1,1,1,1,3
332,1,2,1,11,4,3,9,3,4,6,1,3,2,1,1,1,1,1,1,2,1,2,1,5,2,2,1,1,1,1,0,1
333,1,2,1,8,4,3,7,3,4,4,1,1,2,0,1,0,0,1,3,1,3,4,0,4,2,1,0,1,1,1,0,3
334,1,2,1,5,4,3,8,3,4,5,1,1,2,0,1,1,1,1,2,2,2,4,0,5,2,1,0,1,1,1,0,3
335,1,3,1,12,1,3,10,4,2,6,1,1,2,0,0,0,0,1,1,2,3,2,1,6,2,1,0,1,1,1,1,1
336,1,3,1,9,1,3,7,7,4,6,1,1,2,1,1,1,1,1,5,1,2,1,1,4,2,1,0,1,1,1,1,3
337,1,2,1,3,4,3,8,3,4,3,1,3,2,1,1,0,1,1,1,1,4,4,0,5,2,2,0,1,1,1,0,3
338,1,3,1,9,2,3,7,3,4,6,1,3,2,0,0,0,0,3,1,1,3,2,1,4,2,2,0,1,1,1,1,3
339,1,3,1,4,3,3,7,3,4,6,1,1,2,1,1,0,0,1,4,2,4,4,0,4,2,1,0,1,1,1,1,3
340,3,4,1,6,1,3,7,5,2,4,1,1,2,1,1,0,1,1,4,2,3,2,1,4,2,1,0,1,1,1,1,3
341,2,2,1,3,1,3,7,2,4,6,1,1,2,0,1,0,0,1,4,1,4,1,1,4,2,1,0,0,1,1,0,3
342,3,2,1,9,1,3,6,8,2,3,1,1,2,1,1,0,1,1,2,1,4,2,1,3,2,1,0,1,1,1,0,3
343,1,2,1,3,3,3,8,3,4,5,1,2,2,0,1,0,0,3,4,1,1,1,1,5,2,2,0,1,1,1,0,3
344,1,2,1,1,3,3,5,5,4,4,1,2,2,0,0,0,0,1,5,1,3,1,1,3,2,2,0,1,1,1,0,3
345,1,3,1,1,2,3,9,7,2,6,1,2,2,1,1,0,1,3,1,2,2,1,1,5,2,2,0,1,1,1,1,1
346,1,2,1,12,3,3,10,4,2,3,1,1,2,1,1,0,1,1,5,2,2,1,1,6,2,1,0,1,1,1,0,1
347,1,4,1,10,1,5,12,7,4,6,1,1,2,0,1,1,1,1,1,2,2,1,1,6,3,1,1,1,1,1,1,2
348,1,3,1,8,2,3,6,4,4,5,1,3,2,0,0,0,0,1,4,2,4,4,0,3,2,2,0,1,1,1,1,3
349,1,2,3,1,1,3,6,5,2,4,1,3,2,1,1,1,1,1,2,1,2,4,0,3,2,2,0,1,1,0,0,3
350,1,2,1,6,1,3,6,9,4,6,1,3,2,1,1,1,1,2,3,2,2,2,1,3,2,2,0,1,1,1,0,3
351,2,3,1,5,3,3,8,5,1,6,1,1,2,1,1,0,1,2,1,2,3,1,1,5,2,1,0,0,1,1,1,3
352,2,2,1,12,1,3,8,6,4,6,1,1,2,0,1,0,1,1,5,1,2,1,1,5,2,1,0,0,1,1,0,3
353,2,1,1,4,3,3,5,8,4,3,1,1,2,1,1,0,1,1,1,2,2,1,1,3,2,1,0,0,1,1,0,3
354,1,3,1,3,1,3,6,9,4,6,1,1,2,1,1,0,0,1,1,1,4,1,1,3,2,1,0,1,1,1,1,3
355,1,2,1,1,3,5,11,7,2,6,1,1,2,1,1,0,1,1,1,1,2,1,1,6,3,1,0,1,1,1,0,2
356,1,2,1,3,3,4,8,5,4,5,1,1,2,1,1,0,1,1,4,2,3,2,1,5,3,1,0,1,1,1,0,3
357,1,2,1,10,3,2,8,4,4,5,1,1,2,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,0,0
358,1,2,8,10,4,3,7,5,3,6,1,3,2,1,1,1,1,1,3,2,3,4,0,4,2,2,1,1,1,0,0,3
359,1,2,1,1,3,3,7,5,4,3,1,3,2,1,1,0,0,3,3,2,3,1,1,4,2,2,0,1,1,1,0,3
360,2,2,1,7,3,2,6,7,4,6,1,3,2,0,0,0,0,1,1,2,4,1,1,3,1,2,0,0,1,1,0,0
361,1,2,12,10,3,2,1,9,4,2,1,1,2,1,0,0,0,2,1,1,3,4,0,1,1,1,1,1,0,0,0,0
362,1,3,1,5,1,3,7,9,4,6,1,1,2,1,1,0,0,1,1,1,3,1,1,4,2,1,0,1,1,1,1,3
363,2,2,1,6,2,3,7,9,4,4,1,2,2,0,1,1,1,1,5,1,2,2,1,4,2,2,0,0,1,1,0,3
364,1,3,1,6,2,4,9,9,4,6,1,1,2,1,1,0,0,1,1,1,4,1,1,5,3,1,0,1,1,1,1,3
365,1,2,1,2,2,2,6,8,4,3,1,3,2,1,0,0,1,2,1,2,2,4,0,3,1,2,0,1,1,1,0,0
366,1,2,1,8,3,3,8,8,2,6,1,3,2,1,0,0,0,1,5,2,2,1,1,5,2,2,0,1,1,1,0,3
367,1,2,1,10,3,3,8,4,4,6,1,1,2,0,0,0,0,1,1,1,2,1,1,5,2,1,1,1,1,1,0,3
368,1,2,1,10,2,4,10,9,4,6,1,1,2,1,1,1,1,1,6,1,2,4,0,6,3,1,1,1,1,1,0,3
369,1,2,1,7,3,3,7,5,1,6,1,1,2,0,1,0,1,1,1,2,2,4,0,4,2,1,0,1,1,1,0,3
370,1,3,1,10,3,3,6,8,2,1,1,1,2,1,0,0,0,1,3,2,3,1,1,3,2,1,1,1,0,1,1,3
371,1,3,1,6,2,3,7,5,4,6,1,1,2,0,1,0,1,3,3,2,2,1,1,4,2,1,0,1,1,1,1,3
372,1,2,1,2,1,3,8,1,4,6,1,1,2,0,1,0,1,1,1,2,3,1,1,5,2,1,0,1,1,1,0,3
373,2,2,1,1,3,4,8,5,4,5,1,1,2,1,1,0,0,1,3,1,2,1,1,5,3,1,0,0,1,1,0,3
374,1,2,1,12,2,2,6,9,2,6,1,3,2,1,0,0,0,1,1,1,3,1,1,3,1,2,0,1,1,1,0,0
375,2,4,1,6,1,3,8,9,4,6,1,1,2,0,1,1,1,1,6,1,2,1,1,5,2,1,0,0,1,1,1,3
376,1,2,1,8,2,3,6,5,1,6,1,1,2,0,1,0,1,1,1,2,4,2,1,3,2,1,0,1,1,1,0,3
377,1,2,3,8,2,4,8,8,4,6,1,3,2,0,1,0,1,1,1,2,2,2,1,5,3,2,0,1,1,0,0,3
378,1,2,1,3,2,3,9,8,4,5,1,1,2,1,1,1,1,1,3,2,2,1,1,5,2,1,0,1,1,1,0,1
379,1,2,8,12,3,3,6,5,4,6,1,3,2,0,0,0,1,1,1,2,1,2,1,3,2,2,0,1,1,0,0,3
380,3,3,1,3,3,3,7,8,2,5,1,2,2,1,1,0,0,1,2,2,3,1,1,4,2,2,0,1,1,1,1,3
381,1,3,1,7,2,4,12,4,4,6,1,1,2,0,1,0,0,1,1,1,3,1,1,6,3,1,0,1,1,1,1,2
382,1,3,1,5,1,3,8,2,4,6,1,1,2,1,1,0,1,1,1,1,3,2,1,5,2,1,0,1,1,1,1,3
383,1,3,1,8,3,6,10,8,4,5,1,1,2,1,1,0,1,1,6,1,2,1,1,6,3,1,0,1,1,1,1,3
384,1,3,1,3,3,3,6,9,4,6,1,1,2,0,1,0,0,1,5,2,3,2,1,3,2,1,0,1,1,1,1,3
385,2,2,1,10,3,3,10,3,4,4,1,2,2,0,1,0,1,1,4,2,1,1,1,6,2,2,1,0,1,1,0,1
386,2,2,1,8,3,3,6,8,4,6,1,1,2,0,1,0,0,1,3,2,4,1,1,3,2,1,0,0,1,1,0,3
387,1,2,1,8,3,3,7,3,4,6,1,3,2,1,1,1,1,2,1,1,4,4,0,4,2,2,0,1,1,1,0,3
388,1,4,1,3,2,3,8,2,4,6,1,1,2,1,1,1,1,1,3,2,2,1,1,5,2,1,0,1,1,1,1,3
389,3,3,2,12,1,3,7,7,2,6,1,1,2,1,1,1,0,1,1,2,2,1,1,4,2,1,0,1,1,0,1,3
390,1,4,3,8,4,4,8,7,4,6,1,1,2,1,1,1,1,2,1,1,2,2,1,5,3,1,0,1,1,0,1,3
391,1,2,1,9,4,3,8,3,4,6,1,3,2,1,1,0,1,1,1,1,2,1,1,5,2,2,0,1,1,1,0,3
392,1,2,1,11,2,3,12,7,4,6,1,1,2,1,1,0,1,1,9,1,2,1,1,6,2,1,1,1,1,1,0,3
393,1,4,1,2,4,4,9,6,4,6,1,3,2,1,1,0,0,2,7,1,2,1,1,5,3,2,0,1,1,1,1,3
394,1,3,1,10,3,4,10,2,4,6,1,3,2,1,1,1,1,1,6,1,1,3,0,6,3,2,1,1,1,1,1,3
395,1,2,1,3,4,3,7,3,4,5,1,3,2,0,0,0,0,1,1,2,4,1,1,4,2,2,0,1,1,1,0,3
396,1,2,1,12,3,4,7,3,4,6,1,1,2,1,1,0,1,3,1,2,2,1,1,4,3,1,0,1,1,1,0,3
397,1,3,1,8,3,3,7,2,4,6,1,3,2,0,0,0,0,2,1,2,3,4,0,4,2,2,0,1,1,1,1,3
398,1,2,1,7,4,3,6,3,4,3,1,3,2,0,1,0,1,2,1,2,4,4,0,3,2,2,0,1,1,1,0,3
399,1,3,1,3,2,4,12,4,4,6,1,1,2,1,1,1,1,1,6,1,2,1,1,6,3,1,0,1,1,1,1,2
400,1,3,1,3,3,2,9,6,4,6,1,1,2,1,1,1,0,2,1,1,4,1,1,5,1,1,0,1,1,1,1,3
401,1,3,1,7,4,3,7,5,4,4,1,2,2,0,1,0,0,1,2,2,2,1,1,4,2,2,0,1,1,1,1,3
402,1,3,1,10,1,4,8,9,2,6,1,1,2,1,1,0,0,1,1,1,2,1,1,5,3,1,1,1,1,1,1,3
403,1,2,1,4,2,4,10,2,4,6,1,1,2,1,1,0,1,1,6,2,2,1,1,6,3,1,0,1,1,1,0,3
404,2,2,1,11,1,4,8,8,3,6,1,1,2,0,1,0,1,3,6,1,2,1,1,5,3,1,1,0,1,1,0,3
405,1,3,1,10,2,3,8,7,4,4,1,2,2,1,1,1,1,1,6,1,3,2,1,5,2,2,1,1,1,1,1,3
406,1,2,1,11,4,3,11,4,2,6,1,1,2,1,1,0,0,1,1,1,4,1,1,6,2,1,1,1,1,1,0,3
407,1,2,1,11,1,5,10,4,4,6,1,1,2,1,1,0,1,1,7,1,4,2,1,6,3,1,1,1,1,1,0,3
408,1,3,3,11,4,4,8,2,4,5,1,1,2,1,1,1,0,1,6,2,2,1,1,5,3,1,1,1,1,0,1,3
409,1,3,1,3,3,4,10,2,4,6,1,1,2,0,1,1,0,2,1,1,3,1,1,6,3,1,0,1,1,1,1,3
410,1,3,1,9,1,2,12,7,4,6,1,1,2,1,1,0,0,1,1,1,3,1,1,6,1,1,0,1,1,1,1,3
411,1,2,1,10,1,3,8,7,3,6,1,1,2,0,1,0,0,1,6,1,2,1,1,5,2,1,1,1,1,1,0,3
412,1,2,1,11,3,4,6,7,4,3,1,3,2,1,1,0,0,1,4,2,1,4,0,3,3,2,1,1,1,1,0,3
413,1,3,1,11,3,5,10,6,4,5,1,1,2,0,1,1,0,1,6,1,1,1,1,6,3,1,1,1,1,1,1,3
414,1,4,8,5,1,3,8,5,4,4,1,2,2,1,1,0,0,1,3,1,2,2,1,5,2,2,0,1,1,0,1,3
415,1,3,1,11,1,4,12,2,4,6,1,1,2,1,1,0,1,1,6,1,2,1,1,6,3,1,1,1,1,1,1,2
